id,context,function,subFunction,name,skillElement,skillDescription,skillSynonyms,status
31003,,Technology & IT,Information Technology - General,Apache Lucene.Net,  ,Processed from Apache site,  ,Approved
31004,,Technology & IT,Information Technology - General,Apache Lucy,  ,Processed from Apache site,  ,Approved
31005,,Technology & It,Data Science,Apache Mahout,  ,Processed from Apache site,,Approved
31006,,Technology & IT,Information Technology - General,Apache ManifoldCF,  ,Processed from Apache site,  ,Approved
31007,,Technology & It,Software Development And Implementation,Apache Marmotta,  ,Processed from Apache site,  ,Approved
31008,,Technology & IT,Configuration/Release Engineering,Apache Maven,  ,Processed from Apache site,  ,Approved
31009,,Technology & IT,Configuration/Release Engineering,Apache Maven Doxia,  ,Processed from Apache site,  ,Approved
31010,,Technology & IT,Infrastructure,Apache Mesos,  ,Processed from Apache site,  ,Approved
31011,,Technology & IT,Application And Data Management,Apache MetaModel,  ,Processed from Apache site,  ,Approved
31012,,Technology & IT,Infrastructure,Apache Milagro,  ,Processed from Apache site,  ,Approved
31013,,Technology & IT,Information Technology - General,Apache MINA,  ,Processed from Apache site,  ,Approved
31014,,Technology & IT,Infrastructure,Apache mod_ftp,  ,Processed from Apache site,  ,Approved
31015,,Technology & IT,Application And Data Management,Apache mod_perl,  ,Processed from Apache site,  ,Approved
31016,,Technology & IT,Application And Data Management,Apache MRUnit,  ,Processed from Apache site,  ,Approved
31017,,Technology & IT,Application And Data Management,Apache MXNet,  ,Processed from Apache site,  ,Approved
31018,,Technology & It,Software Development And Implementation,Apache Myfaces,  ,Processed from Apache site,  ,Approved
31019,,Technology & IT,Application And Data Management,Apache NetBeans,  ,Processed from Apache site,  ,Approved
31020,,Technology & It,Software Development And Implementation,Apache Nutch,  ,Processed from Apache site,  ,Approved
31021,,Technology & IT,Information Technology - General,Apache ODE,  ,Processed from Apache site,  ,Approved
31022,,Technology & IT,Information Technology - General,Apache OFBiz,  ,Processed from Apache site,  ,Approved
31023,,Technology & IT,Application And Data Management,Apache Olingo,  ,Processed from Apache site,  ,Approved
31024,,Technology & It,Cyber Security,Apache Oltu - Parent,  ,Processed from Apache site,,Approved
31025,,Technology & IT,Application And Data Management,Apache OODT,  ,Processed from Apache site,  ,Approved
31026,,Technology & IT,Application And Data Management,Apache Oozie,  ,Processed from Apache site,  ,Approved
31027,,Technology & IT,Information Technology - General,Apache Open Climate Workbench,  ,Processed from Apache site,  ,Approved
31028,,Technology & IT,Application And Data Management,Apache OpenJPA,  ,Processed from Apache site,  ,Approved
31029,,Technology & IT,Information Technology - General,Apache OpenMeetings,  ,Processed from Apache site,  ,Approved
31030,,Technology & It,Data Science,Apache Opennlp,  ,Processed from Apache site,,Approved
31031,,Technology & IT,Information Technology - General,Apache OpenOffice,  ,Processed from Apache site,  ,Approved
31032,,Technology & It,Software Development And Implementation,Apache Openwebbeans,  ,Processed from Apache site,  ,Approved
31033,,Technology & IT,Application And Data Management,Apache ORC,  ,Processed from Apache site,  ,Approved
31034,,Technology & It,Data Science,Apache Oro,  ,Processed from Apache site,,Approved
31035,,Technology & IT,Application And Data Management,Apache Parquet,  ,Processed from Apache site,  ,Approved
31036,,Technology & It,Software Development And Implementation,Apache Pdfbox,  ,Processed from Apache site,  ,Approved
31037,,Technology & IT,Information Technology - General,Apache Petri,  ,Processed from Apache site,  ,Approved
31038,,Technology & IT,Application And Data Management,Apache Phoenix,  ,Processed from Apache site,  ,Approved
31039,,Technology & IT,Application And Data Management,Apache Pig,  ,Processed from Apache site,  ,Approved
31040,,Technology & IT,Information Technology - General,Apache Pivot,  ,Processed from Apache site,  ,Approved
31041,,Technology & IT,Hardware Engineering,Apache PLC4X,  ,Processed from Apache site,  ,Approved
31042,,Technology & It,Software Development And Implementation,Apache Poi,  ,Processed from Apache site,  ,Approved
31043,,Technology & IT,Information Technology - General,Apache Polygene,  ,Processed from Apache site,  ,Approved
31044,,Technology & IT,Information Technology - General,Apache Portable Runtime,  ,Processed from Apache site,  ,Approved
31045,,Technology & It,Software Development And Implementation,Apache Portals,  ,Processed from Apache site,  ,Approved
31046,,Technology & IT,Application And Data Management,Apache PredictionIO,  ,Processed from Apache site,  ,Approved
31047,,Technology & IT,Configuration/Release Engineering,Apache Props Ant Library,  ,Processed from Apache site,  ,Approved
31048,,Technology & IT,Application And Data Management,Apache PyLucene,  ,Processed from Apache site,  ,Approved
31049,,Technology & IT,Information Technology - General,Apache Qpid,  ,Processed from Apache site,  ,Approved
31050,,Technology & IT,Configuration/Release Engineering,Apache Rat,  ,Processed from Apache site,  ,Approved
31051,,Technology & IT,Application And Data Management,Apache REEF,  ,Processed from Apache site,  ,Approved
31052,,Technology & It,Software Development And Implementation,Apache Regexp,  ,Processed from Apache site,  ,Approved
31053,,Technology & IT,Information Technology - General,Apache River,  ,Processed from Apache site,  ,Approved
31054,,Technology & It,Software Development And Implementation,Apache Rivet,  ,Processed from Apache site,  ,Approved
31055,,Technology & It,Software Development And Implementation,Apache Roller,  ,Processed from Apache site,  ,Approved
31056,,Technology & IT,Application And Data Management,Apache Samza,  ,Processed from Apache site,  ,Approved
31057,,Technology & It,Software Development And Implementation,Apache Sandesha2,  ,Processed from Apache site,  ,Approved
31058,,Technology & IT,Application And Data Management,Apache Santuario,  ,Processed from Apache site,  ,Approved
31059,,Technology & It,Software Development And Implementation,Apache Scout,  ,Processed from Apache site,  ,Approved
31060,,Technology & It,Software Development And Implementation,Apache Serf,  ,Processed from Apache site,  ,Approved
31061,,Technology & IT,Information Technology - General,Apache ServiceMix,  ,Processed from Apache site,  ,Approved
31062,,Technology & It,Software Development And Implementation,Apache Shale,  ,Processed from Apache site,  ,Approved
31063,,Technology & IT,Infrastructure,Apache Shindig,  ,Processed from Apache site,  ,Approved
31064,,Technology & It,Software Development And Implementation,Apache Shiro,  ,Processed from Apache site,  ,Approved
31065,,Technology & IT,Information Technology - General,Apache SkyWalking,  ,Processed from Apache site,  ,Approved
31066,,Technology & IT,Application And Data Management,Apache Solr,  ,Processed from Apache site,  ,Approved
31067,,Technology & IT,Infrastructure,Apache Solr Operator,  ,Processed from Apache site,  ,Approved
31068,,Technology & IT,Information Technology - General,Apache SpamAssassin,  ,Processed from Apache site,  ,Approved
31069,,Technology & IT,Application And Data Management,Apache Spark,  ,Processed from Apache site,  ,Approved
31070,,Technology & IT,Information Technology - General,Apache Spatial Information System,  ,Processed from Apache site,  ,Approved
31071,,Technology & IT,Application And Data Management,Apache Sqoop,  ,Processed from Apache site,  ,Approved
31072,,Technology & IT,Information Technology - General,Apache SSHD,  ,Processed from Apache site,  ,Approved
31073,,Technology & IT,Infrastructure,Apache Stanbol,  ,Processed from Apache site,  ,Approved
31074,,Technology & It,Software Development And Implementation,Apache Steve,  ,Processed from Apache site,  ,Approved
31075,,Technology & IT,Application And Data Management,Apache Storm,  ,Processed from Apache site,  ,Approved
31076,,Technology & IT,Infrastructure,Apache Stratos,  ,Processed from Apache site,  ,Approved
31077,,Technology & It,Software Development And Implementation,Apache Struts,  ,Processed from Apache site,  ,Approved
31078,,Technology & IT,Configuration/Release Engineering,Apache Subversion,  ,Processed from Apache site,  ,Approved
31079,,Technology & IT,Application And Data Management,Apache Synapse,  ,Processed from Apache site,  ,Approved
31080,,Technology & IT,Application And Data Management,Apache Syncope,  ,Processed from Apache site,  ,Approved
31081,,Technology & IT,Application And Data Management,Apache Tajo,  ,Processed from Apache site,  ,Approved
31082,,Technology & It,Software Development And Implementation,Apache Tapestry,  ,Processed from Apache site,  ,Approved
31083,,Technology & IT,Configuration/Release Engineering,Apache Tentacles,  ,Processed from Apache site,  ,Approved
31084,,Technology & IT,Configuration/Release Engineering,Apache Texen,  ,Processed from Apache site,  ,Approved
31085,,Technology & IT,Application And Data Management,Apache Tez,  ,Processed from Apache site,  ,Approved
31086,,Technology & IT,Application And Data Management,Apache Thrift,  ,Processed from Apache site,  ,Approved
31087,,Technology & IT,Infrastructure,Apache Tika,  ,Processed from Apache site,  ,Approved
31088,,Technology & It,Software Development And Implementation,Apache Tiles,  ,Processed from Apache site,  ,Approved
31089,,Technology & It,Software Development And Implementation,Apache Tobago,  ,Processed from Apache site,  ,Approved
31090,,Technology & IT,Infrastructure,Apache TomEE,  ,Processed from Apache site,  ,Approved
31091,,Technology & IT,Application And Data Management,Apache Torque,  ,Processed from Apache site,  ,Approved
31092,,Technology & IT,Infrastructure,Apache Traffic Control,  ,Processed from Apache site,  ,Approved
31093,,Technology & IT,Application And Data Management,Apache Traffic Server,  ,Processed from Apache site,  ,Approved
31094,,Technology & IT,Application And Data Management,Apache Trafodion,  ,Processed from Apache site,  ,Approved
31095,,Technology & It,Software Development And Implementation,Apache Turbine,  ,Processed from Apache site,  ,Approved
31096,,Technology & It,Software Development And Implementation,Apache Tuscany,  ,Processed from Apache site,  ,Approved
31097,,Technology & It,Software Development And Implementation,Apache Velocity,  ,Processed from Apache site,  ,Approved
31098,,Technology & It,Software Development And Implementation,Apache Velocity Dvsl,  ,Processed from Apache site,  ,Approved
31099,,Technology & It,Software Development And Implementation,Apache Velocity Tools,  ,Processed from Apache site,  ,Approved
31100,,Technology & IT,Configuration/Release Engineering,Apache VSS Ant Library,  ,Processed from Apache site,  ,Approved
31101,,Technology & IT,Application And Data Management,Apache VXQuery,  ,Processed from Apache site,  ,Approved
31102,,Technology & IT,Information Technology - General,Apache Vysper,  ,Processed from Apache site,  ,Approved
31103,,Technology & IT,Application And Data Management,Apache Websh,  ,Processed from Apache site,  ,Approved
31104,,Technology & It,Software Development And Implementation,Apache Whimsy,  ,Processed from Apache site,  ,Approved
31105,,Technology & IT,Infrastructure,Apache Whirr,  ,Processed from Apache site,  ,Approved
31106,,Technology & IT,Configuration/Release Engineering,Apache Whisker,  ,Processed from Apache site,  ,Approved
31107,,Technology & It,Software Development And Implementation,Apache Wicket,  ,Processed from Apache site,  ,Approved
31108,,Technology & It,Software Development And Implementation,Apache Wink,  ,Processed from Apache site,  ,Approved
31109,,Technology & It,Software Development And Implementation,Apache Woden,  ,Processed from Apache site,  ,Approved
31110,,Technology & It,Software Development And Implementation,Apache Wookie,  ,Processed from Apache site,  ,Approved
31111,,Technology & It,Software Development And Implementation,Apache Xalan For C++ Xslt Processor,  ,Processed from Apache site,  ,Approved
31112,,Technology & It,Software Development And Implementation,Apache Xalan For Java Xslt Processor,  ,Processed from Apache site,  ,Approved
31113,,Technology & It,Software Development And Implementation,Apache Xerces For C++ Xml Parser,  ,Processed from Apache site,  ,Approved
